"Ensembl_ID","patient1_healthy","patient2_healthy","patient3_healthy","patient4_healthy","patient5_healthy","patient6_healthy","patient7_healthy","patient8_healthy","patient9_healthy","patient10_healthy","patient1_diseased","patient2_diseased","patient3_diseased","patient4_diseased","patient5_diseased","patient6_diseased","patient7_diseased","patient8_diseased","patient9_diseased","patient10_diseased","HealthyMean","DiseasedMean","FoldChange","DifferentialExpression"
"ENST00000423908",0,0,0.1,0,0,0,0,0,0.09,0.16,0,0,0,0,0,0.45,0,0,0.14,0.43,0.02,0.1,4.89,0.08
"ENST00000424007",0,0,0,0,0,0,0,0,0.22,0,0.46,0,0.22,0,0,1.17,0,0,0.23,0,0.02,0.21,8.54,0.18
"ENST00000424017",0,0,0,0.32,0,0,0.54,0.31,0,0.58,1.12,0.29,0.84,0.56,0,0.86,0.59,0.65,1.52,0.47,0.13,0.69,5.3,0.56
"ENST00000424120",0,0,0.02,0,0.01,0.05,0.05,0.01,0,0,0.02,0.01,0.02,0.01,0.02,0,0.01,0.03,0,2.4,0.01,0.25,17.76,0.24
"ENST00000424158",0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0.63,0,0,0,0.49,0.02,0.11,6.29,0.09
"ENST00000424316",0,0,0,0,0,0,0,0,0.05,0,0.1,0,0.05,0,0,0,0,0.1,0,0,0.01,0.02,4.61,0.02
"ENST00000424319",0,0,0,0,0.08,0,0,0,0.07,0,0.15,0.31,0,0.19,0,0,0,0.16,0.19,0,0.02,0.1,6.33,0.08
"ENST00000424381",0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96,0.05,0.3,6.36,0.25
"ENST00000424434",0,0,0,0,0,0,0,1.4,0,0,0,2.56,0,3.59,1.15,0,1.31,6.44,0,0.94,0.16,1.6,10.27,1.44
"ENST00000424518",0,0.6,0.1,0.1,4.13,0.06,0.21,0.11,0.28,0.4,3.41,3.12,3.93,3.75,2.26,0,2.31,0,5.03,2.49,0.62,2.63,4.23,2.01
"ENST00000424555",0.37,0,0.24,0,0.31,0,0,0,0,0,0.94,0,0,0.19,0.55,0.58,1.38,0.63,0,0,0.1,0.43,4.2,0.33
"ENST00000424558",0,0,0,0,0,0,0.14,0,0,0.04,0.31,0,0,0,0,0,0,0,0.21,0.12,0.02,0.06,4.14,0.05
"ENST00000424570",0,1.49,2.19,0.55,1.6,0,0,0,1.09,0,0.34,8.54,7.81,8.85,3.11,1.9,0,1.88,0.25,2.63,0.77,3.53,4.59,2.76
"ENST00000424572",0.04,0.64,0,0,0,0,1.58,0.18,2.23,0,0,0,3.47,3.1,2.94,4.62,3.89,0.53,1.17,1.14,0.52,2.09,4.02,1.57
"ENST00000424606",0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0.6,0.16,0,0,0.02,0.09,4.49,0.07
"ENST00000424642",0,0,0,0,0,0,0.05,0,0,0,0.05,0,0,0,0,0.12,0,0,0,0.12,0.01,0.03,4.91,0.02
"ENST00000424651",0,0,0,0,0,0,0,0,1.53,3.04,5.26,0,0,1.51,0,0.74,0.79,0,1.64,0,0.17,0.99,5.84,0.82
"ENST00000424777",0,0.64,0,0,0,0,0.19,0,0,0,0.5,1.43,0,1.67,0,0,0,0.68,0,0.09,0.09,0.44,4.73,0.34
"ENST00000424894",0,0,0,0,0,0,0.19,0,0.18,0,0.36,0,0,0,0.52,0,0.56,0,0,0.25,0.04,0.17,4.08,0.13
"ENST00000425049",0,0,0,0,0,0,0,0,0.14,0,0,0,0.89,0.19,0.91,0.5,0,1.8,0,0.33,0.02,0.46,28.89,0.45
"ENST00000425574",0,0,1.1,0,0,0,0,1.55,0,0,0.54,1.25,0,0,6.56,2,3.04,0.06,1.07,1.53,0.29,1.6,5.46,1.31
"ENST00000425595",0.06,0,0,0,0.45,0,0,0.29,0,0,1.13,1.5,2.04,1.13,0,0,1.04,0,1.61,0.45,0.09,0.89,9.98,0.8
"ENST00000425646",0,0.04,0.05,0.09,0.17,0,0.01,0,0.07,0,0.18,0.64,0.51,0.36,0.05,0.25,0.14,0.21,0.21,0.03,0.05,0.26,5.51,0.21
"ENST00000425691",0,0,0,0,0,0,0,0,0.65,0,0.88,1.3,0,0,0.74,0,0.64,0,0.32,0,0.07,0.39,5.34,0.32
"ENST00000425696",0,0,0,0,0,0,0,0,1.57,0,0,0.84,2.87,0,0,0,0.72,0,3.11,0,0.17,0.75,4.32,0.58
"ENST00000425799",0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0.17,0,0,0,0.02,0.13,7.39,0.11
"ENST00000426020",0,0,0.1,0,0,0,0.18,0,0,0,0,0,0.31,0.24,0,0.93,0,0.53,0.38,0,0.03,0.24,7.88,0.21
"ENST00000426144",0,0,0,0,0,0,0.14,0,0,0.75,0,0.13,0,0.25,0.53,0,0,0,0,0,0.02,0.09,5.91,0.08
"ENST00000426264",0,0,0,0,0.06,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0.11,0.12,0.01,0.03,4.55,0.02
"ENST00000426279",0,0,0,0,0.07,0.06,0.06,0,0,0,0.18,0.13,0.48,0.12,0,0.13,0,0,0,0.06,0.02,0.11,5.17,0.09
"ENST00000426296",0,0.01,0,0,0,0.05,0,0,0,0,0.18,0.35,0,0,0.06,0,0.01,0,0.06,0.01,0.01,0.07,9.16,0.06
"ENST00000426370",0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0.27,0,0.27,0,0.45,0,0.02,0.1,5.16,0.08
"ENST00000426388",0.57,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,6.42,0.61,0.07,0.7,10.51,0.64
"ENST00000426453",0,0.23,0,0,0,0,0,0,0.41,1.22,0.4,1.25,1.21,0,0,0,0,0.45,0.86,0,0.07,0.42,5.94,0.35
"ENST00000426634",0,0,0.78,0,0,0,0,0,0,0,0.6,0.21,0,0,0,0,0,1.34,1.69,0,0.09,0.38,4.43,0.3
"ENST00000426700",0,0.3,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0.9,0,0.85,0.04,0.2,4.78,0.16
"ENST00000426703",0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0.34,0.53,0.01,0.09,6.85,0.07
"ENST00000426787",0,0,0.94,0,0,0,0,0,0,0,6.86,0.72,0,0,0,0,0.85,4.9,0.95,0.48,0.1,1.48,14.17,1.37
"ENST00000426909",0,0.86,0,0,0,0,0,0,0,0.5,1.51,0.7,0,0.55,0,0.85,0.6,0,0.63,0,0.1,0.48,5.09,0.39
"ENST00000426952",0.09,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0.1,0,0.01,0.05,4.86,0.04
"ENST00000426968",0,0.07,0,0,0.26,0,0,0,0,0.54,0.61,0,0,0.45,0,0,0,0,0.43,0.28,0.04,0.18,4.78,0.14
"ENST00000427007",0.31,0,0,0,0,0,0,0.33,1.14,0,2.43,1.53,1.19,3.21,0,0.65,0,0,0,0,0.2,0.9,4.55,0.7
"ENST00000427055",0,0,0,0,0,0,0,0.45,0,0,0,0,0,0.47,0,0,0,0,3.07,0.58,0.05,0.41,8.16,0.36
"ENST00000427080",0,0,0,0,0.09,0,0.07,0,0,0,0.51,0,0,0.07,0.79,0.08,0,0,0,0,0.02,0.14,8,0.13
"ENST00000427151",0,0,0,0.17,0.1,0,0,0.03,0.03,0.59,0,0.57,0.03,0.22,0.15,0.25,0.29,0.65,0,0.23,0.04,0.24,6.75,0.2
"ENST00000427362",0,0.12,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0.36,0,0,0,0.01,0.07,5.12,0.06
"ENST00000427397",0,0,0,0,0.11,0,0,0,0,0,0.41,0,0,0,0,0.11,0,0.52,0.09,0,0.01,0.11,9.47,0.1
"ENST00000427403",0.06,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.03,0.07,0.04,0,0.01,0.03,5.03,0.03
"ENST00000427457",0,0,0.26,0,0,0,0,0,0.22,0.7,0.94,0.95,0.71,0.26,0.23,1.02,1.35,0.27,0.9,0.3,0.05,0.69,13,0.64
"ENST00000427472",0,0,0.17,0,0,0,0,0,0,0,0.35,0,0,0.39,0,0,0,0.06,0.1,0,0.02,0.09,4.7,0.07
"ENST00000427505",0,0.11,0,0,0,0,0,0,0.18,0,0,0.23,0,0.21,0,0.24,0.2,0,1.12,0.37,0.03,0.24,7.35,0.2
"ENST00000427610",1.14,0,1.13,0,0,0,0,0,2.65,0,0,8.72,3.85,9.12,0,0,2.59,2.58,1.26,2.02,0.55,3.01,5.51,2.47
"ENST00000427812",0,0.31,0.29,0.64,0,0,0,0,0,0,0.71,0.45,2.36,0.79,0.6,0,0.47,1.89,0.47,0,0.14,0.77,5.63,0.64
"ENST00000427830",0,0,0.02,0,0,0.44,0,0.81,0,0,0,0,0.53,0,0.4,6.97,2.12,0,1,0,0.14,1.1,7.79,0.96
"ENST00000427892",0.02,0,0,0,0.06,0,0,0,0,0,0.03,0,0.08,0,0,0.03,0.03,0.35,0.03,0,0.01,0.05,5.99,0.04
"ENST00000428004",0,0,0,0,0,0.06,0,0,0,0,0.19,0,0.04,0.22,0,0,0.1,0,0,0,0.01,0.06,7.77,0.05
"ENST00000428174",0,0,0,0,0,0.33,0,0,0,0,0,0.35,0,0,0,2.14,0,0,0,0,0.04,0.25,6.88,0.21
"ENST00000428299",0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,1.86,0,0.21,0,0.05,0.21,4.42,0.16
"ENST00000428311",0,0,0,0,0,0,0.28,0,0,0.21,0,0.04,0,0.68,0,0,0,0.52,0.06,0,0.03,0.13,4.14,0.1
"ENST00000428348",0.12,0,0,0,0,0,0,0,0.57,0,0.37,0,0.24,0,0,0.24,0.63,0.98,1.04,0,0.08,0.35,4.55,0.27
"ENST00000428351",0,0.2,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0.77,0.02,0.12,5.44,0.1
"ENST00000428428",0,0,0,0,0,0.26,0,0,0,0,0,0,0.48,0,0,0,0,0,0,1.15,0.03,0.16,5.7,0.13
"ENST00000428444",0,0,0,0,0,0,0,0.05,0,0.04,0.37,0,0.05,0,0,0,0,0,0,0.05,0.01,0.05,8.98,0.04
"ENST00000428459",0,2.24,0,0,0,1.46,1.2,0,0,0,0,0,0,1.96,0,11.44,0,0,10.17,0,0.54,2.36,4.33,1.81
"ENST00000428460",0.1,0,0,0,0,0,0,0,0,0,0.12,0,0.13,0.13,0,0,0,0,0,0.13,0.01,0.05,4.5,0.04
"ENST00000428766",0,0,0,0,0,0,0,1.05,0,0,0,0,0,2.38,0,0,7.84,1.08,0,0,0.12,1.13,9.67,1.01
"ENST00000428768",0,0,0,0,0,0,0,0.07,0,0,0.64,0,0,0,0,0,0,0.13,0,0.16,0.01,0.09,11.51,0.08
"ENST00000428808",0,0,0,0,0.87,0,0,0.27,0.19,0,0.94,0.85,0.59,0,0,2.51,0,0,1.55,0,0.15,0.64,4.4,0.5
"ENST00000428847",0.1,0,0,0,0.05,0,0,0,0,0.25,0.44,0,0,0.22,0.09,0,0.49,0.27,0.29,0.49,0.02,0.23,13.19,0.21
"ENST00000428848",0,0.85,0,0,0.29,0,0,1.36,0,0,0,0,0,0,6.66,13.87,0,0.65,2.29,0.26,0.28,2.37,8.55,2.1
"ENST00000428875",0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0,0.46,1.22,0,0.06,0.27,4.59,0.21
"ENST00000429031",0,0.26,0,0,0,0.1,0,0.05,0,3.13,0,0,0,0,0.54,1.85,0,1.57,0,0,0.05,0.4,8.79,0.35
"ENST00000429074",0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0.37,0,0,0,1.25,0.04,0.16,4.17,0.12
"ENST00000429078",0,0,0.39,0,0,0.5,0,0.19,0,0.83,0.27,0.33,0,0,0.34,0.41,2.58,1.17,0,0.44,0.12,0.55,4.6,0.43
"ENST00000429149",0,0.69,0.73,0,0.73,0,0,0,0,0,0,2.07,5.48,2.37,1.49,0,0.11,0,0.1,0.08,0.24,1.17,4.89,0.93
"ENST00000429174",0,0,0,0.07,0,0,0.04,0.01,0,0,0,0,0,0,0.08,0.52,0,0,0,0,0.01,0.06,4.93,0.05
"ENST00000429186",0,0.48,0,0,0,0,0,0.3,0,0,0.43,0.22,0,0,0.4,0,2.1,1.2,0.21,0,0.09,0.46,5.22,0.37
"ENST00000429191",0.16,0,0,0.11,0.48,0,0,0,0,0,0,0.14,0.31,2.21,0,0,0.33,0,0,1.39,0.08,0.44,5.3,0.36
"ENST00000429407",0,0,0.14,0,0,0,0,0,0,0,0,0.14,0.78,0.13,0,0,0,0.14,0,0,0.02,0.12,7.8,0.1
"ENST00000429529",0.43,0,0,0,0,0,0,0,0,0,1.34,0,0,0,0,0,0,0.5,0,1.81,0.05,0.37,7.67,0.32
"ENST00000429560",0,0.04,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,2.11,0,0,0.02,0.21,13.23,0.2
"ENST00000429569",0,0,0,0,0,0.2,0,0,0,0,0.4,0,0.11,0.19,0,0,0.47,0.16,0,0.34,0.02,0.17,7.6,0.15
"ENST00000429593",1.09,0,0,0,0,0.59,0,0,0,4.69,0,0,0.52,0,0.97,3.35,2.8,0,0,0,0.19,0.76,4.09,0.58
"ENST00000429742",0,0,0,0,0.48,0,0,0.57,0,1.71,3.82,0,0,1.06,0,0.68,0,0.6,0,0,0.12,0.62,5.27,0.5
"ENST00000430013",0,0,0.14,0,0,0,0,0,0,0,0.26,0,0,0,0,0.25,0,0,0,0.19,0.02,0.07,4.61,0.06
"ENST00000430105",0,0,0,0,0,0,0.36,0,0,0,0.37,0.39,0.75,0,0,0,0,0.44,0.41,0,0.04,0.24,5.9,0.2
"ENST00000430154",0,0,0,0,0,0,0,0.08,0,0.08,0,0,0,0,0.07,0.2,0.24,0.38,0.08,0,0.01,0.1,10.95,0.09
"ENST00000430340",0,0.29,0,0,0.41,0,0,0,0,0,0,0.4,0,0,1.14,1.15,1.21,0,0,0.45,0.08,0.44,5.58,0.36
"ENST00000430397",0.06,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0.06,0,0,0.2,0,0,0.01,0.03,4.86,0.03
"ENST00000430432",0,0.61,0,0,0,0,0,0,0,0,0,0,2.91,2.64,0,0,0,0,2.27,1.53,0.07,0.94,13.73,0.87
"ENST00000430463",0,0,0,0,1,0,0,0,0,0,4.48,0,0.89,0,0,0,0,0,0,0,0.11,0.54,4.86,0.43
"ENST00000430489",0,0,0,0,0,0,0.69,0,0,0,0.05,0.52,3.03,0,0,0,0,1.59,0,0,0.08,0.52,6.77,0.44
"ENST00000430518",0,0.2,0,0,0,0,0,0,0,0,0,0.27,0,0.39,0,0.62,0,0,0,0,0.02,0.13,5.89,0.11
"ENST00000430529",0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0.11,0.31,0.21,0.1,0.23,0.02,0.1,4.48,0.07
"ENST00000430557",0,0,0,0,0,0,0,0,0.21,0.25,1.27,0,0,0.25,0,0,0,0,0,0,0.02,0.15,6.46,0.13
"ENST00000430559",0,0,0,0,0.11,0,0,0,0,0,0.29,0,0.28,0,0.3,0.12,0,0,0.21,0,0.01,0.12,9.91,0.11
"ENST00000430566",0,0,0,0,0,0,0.09,0.09,0,0,0,0.66,0,0,0,0,0,0,0.2,0.42,0.02,0.13,6.48,0.11
"ENST00000430874",0,0,0.18,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0.69,0,0.16,0.02,0.1,4.95,0.08
"ENST00000430885",0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,2.63,0.28,0,0,0.04,0.29,7.41,0.25
"ENST00000430982",0,0,0,0,1.09,0,0,0,0.56,0,0,2.07,2.92,0.94,0,1.02,1.84,0,1.2,1.2,0.18,1.12,6.12,0.94
"ENST00000431065",0,0.17,0,0,0,0,0,0,0,0,0,0.78,1.27,0.16,0.2,0,0,0,0,0,0.02,0.24,12.84,0.22
"ENST00000431089",0,0,0,0,0,0,0,0,0.07,0,0.77,0,0,0.73,0,0,0.31,0,4.72,0,0.01,0.65,84.71,0.65
"ENST00000431168",0,0,0,0,0.61,0,0,0,0.67,3.39,0,0.35,0,0,0.63,1.68,1.4,1.15,1.44,0.56,0.14,0.72,5.1,0.58
"ENST00000431248",0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.28,0.52,0.39,0.03,0.12,4.36,0.09
"ENST00000431319",0,0,0.26,0,0,0,0,0,0,0,1.85,0.58,0,0,0.52,0.97,0,0,0,0,0.03,0.39,13.54,0.36
"ENST00000431429",0,0,0.21,0,0.26,0,0,0.18,0,0,0,0,0.67,0.5,0.65,0.69,0,0.37,0,0.23,0.07,0.31,4.34,0.24
"ENST00000431432",0.15,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0.17,0.16,0,0,0.42,0.02,0.11,6.42,0.09
"ENST00000431520",0,0,0,0,0.05,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0.01,0.03,5.34,0.02
"ENST00000431553",0,0,1.1,0,0,0,0,0,0,0.57,0.26,1.12,1.5,1.28,0.49,0,0,0,0,0.67,0.12,0.53,4.37,0.41
"ENST00000431739",0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,2.04,0,3.16,0,1.61,0.14,0.68,4.97,0.54
"ENST00000431917",0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,1,0.02,0.1,4.66,0.08
"ENST00000431934",0,0,0.13,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0.35,0,0.19,0.34,0.01,0.09,5.97,0.07
"ENST00000432027",0.55,0,0,0,0,0,0,0,0,0,1.01,0,0.29,0,0,0.23,0.12,0,0.81,0.62,0.06,0.31,5.08,0.25
"ENST00000432056",0,0.28,0,0,0,0,0,0,0.25,0,2.7,1.17,0.25,0.99,0,0,1.82,0.28,0,0.4,0.06,0.76,12.92,0.7
"ENST00000432062",0,0.25,0,0,0,0,0,0,0,0,0.22,0.7,0.45,0.22,0,0,0,0.25,0,0,0.03,0.18,6.59,0.16
"ENST00000432098",0.23,0,0,0.25,0,0,0,0,0,0,0,0,0.44,0,0.52,0.82,0,0.64,0.66,0,0.05,0.31,5.88,0.26
"ENST00000432141",0,0,0,0,0.13,0,0,0.09,0,0,0.09,0.17,0.1,0.85,0.25,0.09,0.19,0,0,0,0.02,0.17,7.23,0.15
"ENST00000432270",0,1.64,0,0,0,0,0,0,1.93,0.05,0,0,0,2.68,6.41,0.09,3.25,2.56,0,1.16,0.4,1.62,4.07,1.22
"ENST00000432340",0.2,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0.86,0,0.02,0.17,7.66,0.14
"ENST00000432351",0,0,0,0,0,0,0.12,0,0,0,0.09,0.32,0.35,0.05,0,0.15,0,0.12,0.3,0,0.01,0.14,9.8,0.12
"ENST00000432360",0,0,0,0,0,0,0,0,1.09,0,3.23,0,0,3.25,0,0,0,0,0,2.26,0.12,0.87,7.23,0.75
"ENST00000432420",0,0.69,0,0,0,0,0,0.96,0,0,0,3.9,2.72,0.38,0,0.8,0.93,0,0,0,0.18,0.87,4.75,0.69
"ENST00000432435",0,0,0.12,0,0,0,0,0,0.09,0,0.18,0.2,0,0,0.13,0.26,0.13,0,0.1,0,0.02,0.1,4.23,0.08
"ENST00000432591",0,0,0,0,0,0,0,0,0.22,0,0.21,0.26,0.21,0,0,0.32,0,0,0,0,0.02,0.1,4.14,0.08
"ENST00000432604",0,0,0.15,0,0,0,0,0,0,0,0,0,0.3,0.56,0.61,0,0,0,0,0,0.02,0.15,8.76,0.13
"ENST00000432700",0,0.26,0.15,0,0.86,0.2,0,0,0,0,0,2.8,1.23,0.57,0.15,0.34,0.25,0.47,0.92,0.25,0.16,0.7,4.28,0.54
"ENST00000432805",0,0,0,0,0,0,0.14,0.23,0,0,0.88,0.19,0,0,0.06,0.99,0,0,0,0.34,0.04,0.25,5.95,0.2
"ENST00000432984",0,0.09,0,0,0,0,0,0,0,0,0.21,0.39,0,0,0,0,0,0,0,0,0.01,0.06,5.92,0.05
"ENST00000433070",0,0,0,0,0.43,0,0.25,0.22,0,0,2.25,0.29,0,0,0,2.03,2.98,0,0.63,0.93,0.1,0.91,9.1,0.81
"ENST00000433112",0.17,0.05,0,0,0,0,0,0,0.35,0,0,0,0.42,0,0,0.45,0,0,1.47,0.25,0.06,0.26,4.07,0.2
"ENST00000433183",0,0,0,0,0,0,0,0,0.08,0,0.32,0,0,0.08,0,0,0,0,0,0,0.01,0.04,4.45,0.03
"ENST00000433327",0,0,1,0,0,0,0,0,0,0,0,4.76,0,4.11,0,0,0,0,0,0,0.11,0.89,8.01,0.78
"ENST00000433381",0,0,0,0,0,0.14,0.2,0,0,0,0,0.85,0,0.66,0.79,0,0,0,0,0,0.04,0.23,6.21,0.19
"ENST00000433404",0,0,0,0,0.21,0,0,0,0,0,0.34,0,0,0,0,0,0,0.16,0,0.59,0.02,0.11,4.69,0.09
"ENST00000433457",0,0,0.34,0,0,0,0,0.15,0,0,0.7,0,0.96,0.41,0,0,0.14,0.15,0.74,0.18,0.05,0.33,6.11,0.28
"ENST00000433496",0,0,0,0,0,0,0,0.24,0,0,0.18,0.33,0,0,0,1.36,0.26,0,0,0,0.03,0.21,8.05,0.19
"ENST00000433579",0.05,0,0,0,0,0,0,0,0.06,0,0.06,0.06,0.11,0,0.32,0,0.06,0,0,0,0.01,0.06,4.95,0.05
"ENST00000433626",0,0,0,0,0,0,0.09,0,0,0,0,0,0,1.46,0,0,0,0,0,0,0.01,0.15,14.58,0.14
"ENST00000433635",0,0,0.13,0,0,0,0,0,0,0,0,0.35,0.86,0.48,0,0,0.69,0,0,0,0.01,0.24,16.83,0.22
"ENST00000433685",0,0,1.76,0,0,0,0,0.62,0,0,2.38,1.12,0,0,0,0,5.02,2.72,1.23,0,0.26,1.25,4.72,0.98
"ENST00000433751",0,0.48,0,0.23,0.29,0,0,0,0.24,0,0.6,0,0.19,0,0.7,3.89,0.04,0.57,0.27,0,0.14,0.63,4.57,0.49
"ENST00000433882",0,0,0,0,0,0.12,0,0,0,0.14,0,0,0.14,0,0.13,0.16,0,0,0.15,0,0.01,0.06,4.34,0.04
"ENST00000433902",0,0,0.32,0,0,0,0,0,0.03,0,0,0,1.22,0,1.83,0,1.41,1.22,2.07,1.21,0.04,0.9,23.23,0.86
"ENST00000433930",0,0,0.19,0,0,0,0,0,0,0,0.34,0,0.2,0.96,1.17,0,0.04,0,0.01,0,0.02,0.27,12.77,0.25
"ENST00000434054",0,0.19,0,0,0.48,0,0,0,0,0,0,0.93,0.59,0.4,0.16,0.27,0,0.58,1.03,0,0.07,0.39,5.37,0.32
"ENST00000434071",2.44,0,0,0,0,0,0,0,0,1.21,4.82,1.67,0.78,2.65,0,1.73,0,0,0,0,0.27,1.17,4.29,0.89
"ENST00000434088",0,0,0,0,0.02,0,0,0,0.02,0,0.1,0,0,0.13,0,0,0,0,0,0,0.01,0.02,4.41,0.02
"ENST00000434112",0,0,0.3,0,0,0,0,0,0,0,0,0,0,1.57,0,0,0,0,0,0,0.03,0.16,4.7,0.12
"ENST00000434185",0,0,0.31,0,0,0,0,0,0,0,0.55,0,0.56,0,0,0,0.52,0,0,0,0.03,0.16,4.72,0.13
"ENST00000434187",0,0,0,0,0,0.48,0.44,0.24,0,1.15,0,0,0.67,0.25,2.18,0.95,0.24,0.51,0,0.69,0.13,0.55,4.24,0.42
"ENST00000434195",0,0,0,0,0,0.47,0,0,0,0.67,0,0,0,0.66,0,0,0,0.49,0,1.01,0.05,0.22,4.16,0.16
"ENST00000434227",0,0,0.71,0,0,0,0,0,0,0,2.43,0,0,0,0,2.22,0,0,0,0,0.08,0.47,5.87,0.39
"ENST00000434295",0,0,0,0,0,0,0.41,0,0,1.56,0,0,0.44,1.22,0.09,0.98,0.4,0,0.7,0.84,0.05,0.47,10.33,0.42
"ENST00000434342",0,0,0,0,0,0,0,0,0.07,0,0,0.48,0,0,0,0,0,0,0,0,0.01,0.05,6.4,0.04
"ENST00000434396",0,0,0,0,0,0.05,0,0,0,0,0.14,0,0,0,0,0,0.14,0.05,0.05,0.06,0.01,0.04,7.77,0.04
"ENST00000434404",0,0,0,0,0,0,0,0.11,0,0,0.4,0,0,0,0,0,0,0.11,0,0,0.01,0.05,4.4,0.04
"ENST00000434440",0,0.26,0.31,0.52,0,0,0,0,0,0,0,0,0,0,0,0.24,0.72,0.52,0.49,3.23,0.12,0.52,4.29,0.4
"ENST00000434450",0.06,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0.08,0.08,0,0.3,0.12,0.01,0.08,11.62,0.08
"ENST00000434469",0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0.46,0,0.47,0.47,0.03,0.14,5.4,0.11
"ENST00000434575",0,0,0,0,0,0,0,0,0.48,0,2.84,0,0,0,0,0,0,0,0,0,0.05,0.28,5.27,0.23
"ENST00000434645",0,0,0,0,0,0,0,0.36,0,0,2.07,0,0,0,0,0,0,0,0,0,0.04,0.21,5.18,0.17
"ENST00000434721",0,0.14,0,0,0,0,0,0,0,0,0.17,0.25,0,0,0.24,0,0.13,0,0,0,0.02,0.08,5.29,0.06
"ENST00000434749",0,0,0,0,0.18,0,0,0,0,0,0,0.35,0,0,0,0,0,0.72,0,0,0.02,0.11,5.38,0.09
"ENST00000434759",0.03,0,0,0,0,0,0,0.03,0,0.12,0.1,0,0.11,0.47,0,0,0.03,0.14,0.3,0.21,0.01,0.14,20.06,0.13
"ENST00000434838",0,0,0,0,0.14,0,0,0,0,0,0.08,0.4,0.07,0.14,0,0,0.3,0.06,0,0.12,0.02,0.12,7.81,0.1
"ENST00000434848",0,0.31,0,0,0,0,0,0,0,0,0,0.75,0.77,0,0,0,0.25,0,0,0,0.03,0.18,5.16,0.14
"ENST00000434893",0.08,0,0.74,0,0,0,0,0,0.02,0,0.05,0,0,1.32,0,0.59,1.41,0,0.75,0.09,0.09,0.42,4.48,0.33
"ENST00000434934",0,0,0,0,1.52,0,0,0,0.64,0,4.25,0.91,4.65,0.44,0.57,2.11,1.55,0,2.21,0,0.24,1.67,6.94,1.43
"ENST00000434973",0,0,0,0,0,0,0,0,0.13,0,0,0.81,0,0,0,0,0,0,0.14,0,0.01,0.09,6.56,0.08
"ENST00000435039",0,0,0.2,0,0,0,0.19,0,0,0,0,0.47,0.25,0.26,0,0.37,0,0.16,0.25,0.35,0.04,0.21,4.9,0.17
"ENST00000435166",0,0,0,0,0,0.52,0,0,0,0,0,0.78,0,0,0,2.38,0,0,0.77,0,0.06,0.39,6.85,0.34
"ENST00000435188",0,0,0,0,0.13,0,0,0,0,0.34,0.4,0,0.16,0,0,0,0,0,0,0.18,0.01,0.07,4.99,0.06
"ENST00000435213",0,0.19,0,0,0,0,0,0,0,0,0.19,0,0,0,0.05,0.15,0,0,0.36,0.12,0.02,0.09,4.22,0.07
"ENST00000435216",0,0,0,0,0,0,0.12,0,0,0,0,0.13,0.12,0,0,0,0.13,0.27,0.13,0.34,0.01,0.11,8.39,0.1
"ENST00000435257",0,0,0,0,0.39,0.24,0,0,0,0,0,0.46,0.22,1.78,0.86,0,0.23,0.5,0.48,1.03,0.07,0.56,8.04,0.49
"ENST00000435349",0.69,0,0.81,0,0,0.31,0,0,0,0,0,0,1.69,0.35,0,0,0,3.04,3.27,3.12,0.2,1.15,5.68,0.94
"ENST00000435468",0,0,0,0,0.39,0,0,0,0,0,0.45,0,0,0.94,0,0,0,0,0,0.76,0.04,0.21,4.97,0.17
"ENST00000435485",0,0,0,0,0.05,0,0,0.04,0,0.05,0.31,0.05,0.04,0,0,0,0,0,0,0.04,0.01,0.04,4.38,0.03
