"Ensembl_ID","patient1_healthy","patient2_healthy","patient3_healthy","patient4_healthy","patient5_healthy","patient6_healthy","patient7_healthy","patient8_healthy","patient9_healthy","patient10_healthy","patient1_diseased","patient2_diseased","patient3_diseased","patient4_diseased","patient5_diseased","patient6_diseased","patient7_diseased","patient8_diseased","patient9_diseased","patient10_diseased","HealthyMean","DiseasedMean","FoldChange","DifferentialExpression"
"ENST00000434300",0,0,1.42,0,0,0,0,1.65,0,0,0,0,1.46,0,0,0,0,0,0,0,0.34,0.15,0.43,-0.2
"ENST00000434309",0,0,0,0.2,1.37,0,0.1,0.36,0,1.64,0.13,0,0,0,0,0.19,0,0.2,0.38,0,0.23,0.09,0.4,-0.14
"ENST00000434347",0.05,0,0.03,0.32,0.1,0.45,0.09,0,0.37,0.24,0,0,0.14,0.02,0.02,0.1,0,0,0.29,0.07,0.16,0.06,0.41,-0.09
"ENST00000434363",0,0,0,0,0,1.33,0,0,1.39,0,0,0,0,0.7,0,0,0,0,0,0.67,0.3,0.14,0.45,-0.17
"ENST00000434405",2.27,0.57,0.43,0,0.87,0,0.54,1.63,0.22,0.55,0.25,0,0.39,0,1.22,0,0,1.02,0.45,0,0.72,0.33,0.46,-0.39
"ENST00000434418",0,0,0,0,0,0,0,0.21,0.39,0,0,0,0,0,0,0,0,0,0,0.29,0.07,0.03,0.43,-0.04
"ENST00000434554",0.32,0,0,0,0,0,0,0.31,0.22,0,0,0,0,0,0,0.19,0,0.12,0,0.12,0.09,0.04,0.45,-0.05
"ENST00000434555",2.85,0,1.53,0,4.88,1.19,0.4,0,4.51,4.96,0,1.3,1.57,0.5,0.79,0,1.28,2.2,0,0.27,1.71,0.79,0.46,-0.92
"ENST00000434560",0,0.09,0,0.33,0.13,0.04,0.12,0.13,0.12,0.04,0.09,0.09,0,0,0.04,0.09,0,0,0.17,0.04,0.11,0.05,0.48,-0.06
"ENST00000434578",0.68,0,0,0,0.09,0.24,0.11,0,0,0,0,0,0,0.18,0,0,0,0,0.38,0,0.12,0.06,0.45,-0.07
"ENST00000434602",0.24,0,0,1.72,1.19,0,0.17,0.56,0.37,0,0,0.17,0,0,0.31,0,0,0.6,0.7,0.29,0.47,0.21,0.44,-0.26
"ENST00000434630",0,0,0,0,0,0,0,2.22,0,0,0,0,0,1.03,0,0,0,0,0,0,0.25,0.1,0.42,-0.14
"ENST00000434632",0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0.14,0,0.16,0,0.07,0.03,0.43,-0.04
"ENST00000434676",0.46,0.22,0,0,0,0.81,0,0,0.26,0,0.22,0,0,0,0,0,0,0.2,0,0.3,0.19,0.07,0.37,-0.12
"ENST00000434843",0,0.58,0.49,1.94,1.68,0.18,0,0,0.98,0,0.04,0.33,0,0,0.84,0.11,0.79,0.3,0.16,0.1,0.65,0.27,0.41,-0.38
"ENST00000434982",0.2,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0.03,0.01,0.4,-0.02
"ENST00000435037",0,0,0,0,2,0.96,3.54,0,0,0,0,0,2.72,0,0,0,0,0,0,0,0.72,0.27,0.38,-0.45
"ENST00000435063",1.24,0.05,0,0.03,0,0,0.46,0,0,0,0.02,0,0,0,0.67,0,0,0,0.1,0,0.2,0.08,0.4,-0.12
"ENST00000435101",0,0,0.14,0.51,0,0,0,0.11,0.46,0,0.09,0,0,0,0,0,0.3,0.04,0.02,0.07,0.13,0.05,0.38,-0.08
"ENST00000435127",0.07,0.17,0.38,0.16,0.22,0.41,0.5,0.12,0.23,0.26,0.07,0.07,0.04,0.02,0.31,0.21,0.05,0.25,0,0.05,0.25,0.11,0.43,-0.14
"ENST00000435149",0,0,0.75,0,0.56,0,0,0,0.52,0.41,0,0,0,0.96,0,0,0,0,0,0,0.2,0.1,0.47,-0.11
"ENST00000435153",0.2,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0.04,0.02,0.46,-0.02
"ENST00000435198",0.68,0.14,0.11,0.28,0.11,0.15,0.22,0.13,0,0,0,0,0,0,0,0.61,0,0.12,0,0.13,0.2,0.09,0.42,-0.12
"ENST00000435259",0.94,0,0.82,5,0.56,1.13,3.31,1.98,0.84,1.97,0.72,0.2,1,0,1.16,0.92,0,0.3,0.24,1.91,1.62,0.65,0.4,-0.97
"ENST00000435281",0,0,0,0.66,0,0.1,0.41,0,0,0,0,0,0,0,0,0,0.33,0,0.31,0,0.13,0.06,0.49,-0.07
"ENST00000435310",4.93,9.2,3.58,8.45,0,7,0,6.36,5.34,22.18,2.27,5.37,0,1.08,3.37,9.19,0,3.25,0,0,4.98,2.45,0.49,-2.53
"ENST00000435350",0,0.02,0,0,0.03,0,0.03,0,0,0,0,0,0.02,0,0,0,0,0,0,0.02,0.01,0,0.45,0
"ENST00000435402",0,0,0,0,0.53,0,0,0.07,0,0.38,0,0,0,0,0.31,0,0,0,0,0,0.07,0.03,0.46,-0.04
"ENST00000435409",0.53,0.97,0,0,0,0.16,0.54,0.13,0.25,0,0,0.14,0,0,0.51,0,0,0.34,0.16,0.16,0.29,0.13,0.46,-0.15
"ENST00000435464",0,0.39,0.1,0.22,0.22,0.25,0.4,0.55,0.15,0,0.26,0.05,0.2,0.11,0.03,0.09,0.11,0.03,0.17,0.13,0.25,0.12,0.46,-0.14
"ENST00000435555",10.17,2.49,0,8.29,1.94,4.4,6.33,7.42,8.54,10.38,0,6.36,0,2.63,1.94,3.26,5.81,1.95,0,0,5.51,2.2,0.4,-3.31
"ENST00000435576",0.24,1.37,0,0,0.48,0.39,1.41,0,0,0,0.53,0,0.67,0,0.19,0.14,0.08,0.05,0.22,0,0.43,0.19,0.43,-0.25
"ENST00000435693",0,0,0,0,0,0.23,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0.03,0.01,0.42,-0.01
"ENST00000435842",1.1,0.54,0.11,0.28,0,0.62,0.06,0.53,0.65,0.44,0.26,0.2,0,0.3,0.22,0,0.33,0,0.16,0.39,0.43,0.19,0.43,-0.25
"ENST00000435928",3.41,1.12,1.42,0,3.01,1.87,1.26,3.84,1.69,0,0.66,0,1,1,2.84,0.67,1.05,1.91,0.36,0,1.96,0.95,0.49,-1.01
"ENST00000436021",0,1.69,1.3,2.38,0.48,0.2,0,0.59,0,0.76,0.37,0,0.24,0.41,0,0.8,0,0.46,0.59,0.67,0.74,0.35,0.48,-0.38
"ENST00000436069",0.77,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0.17,0,0.29,0,0.05,0.12,0.05,0.41,-0.07
"ENST00000436103",0,2.12,1.09,2.91,2.16,0,1.25,0,0,0,0,2.93,0.43,0,0,0,1.47,0,0,0,1.06,0.48,0.46,-0.58
"ENST00000436138",0,0,0.08,0,0,0,0.89,0,0.38,0.41,0,0,0,0.16,0,0.11,0.22,0.11,0.08,0,0.15,0.07,0.45,-0.08
"ENST00000436277",0.87,2.25,1.03,3.68,1.54,0.33,2.58,1.52,0.3,0,0,2.38,0.69,0.98,1.45,0,0,0.53,0,0.23,1.57,0.63,0.4,-0.94
"ENST00000436326",0,0.7,1.64,0.71,1.41,0.1,2.89,0.72,1.18,0,0.3,0.31,0.88,1.28,0.36,0.27,0.74,0.16,0.31,0.32,1.04,0.49,0.47,-0.55
"ENST00000436384",0,0,0,0,0.75,2.06,2.43,0.53,0.55,1.3,1.66,0,0,0,0,0,0,1.15,0,0,0.7,0.28,0.4,-0.42
"ENST00000436408",0.01,0,0,0,0,0,0,0,0.1,0,0,0,0,0.05,0,0,0,0,0,0,0.01,0.01,0.41,-0.01
"ENST00000436466",0.14,0.13,0,0,0.16,0,0.32,0.28,0,0.1,0,0,0.07,0.23,0.04,0,0,0.09,0,0.06,0.11,0.05,0.43,-0.07
"ENST00000436529",0,0.57,0,0.94,0.13,0,0,0.11,0,0.65,0.21,0,0.21,0,0.11,0,0,0.11,0,0.12,0.2,0.08,0.39,-0.12
"ENST00000436544",0.01,0.17,0.25,0.01,0.01,0.07,0.03,0.02,0.01,0.05,0.05,0.01,0.04,0.01,0.03,0.01,0.03,0.02,0.02,0.02,0.06,0.02,0.38,-0.04
"ENST00000436557",0,0.43,0.15,0,0,0,0.16,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0.08,0.03,0.4,-0.05
"ENST00000436590",0,0,0,0,0,0,1.17,0.36,0.6,0,0,0,0,0,0,0,0.48,0.52,0,0,0.24,0.1,0.42,-0.14
"ENST00000436712",0,0,0,0,0,0.09,0,0.09,0,0,0,0,0,0,0,0,0.07,0,0,0,0.02,0.01,0.37,-0.01
"ENST00000436743",0.63,0,0.61,0,0,2.3,2.43,0.56,3.33,0,0,0,0,0,0,2.58,0,0,1.15,0.56,1.1,0.43,0.39,-0.67
"ENST00000436846",0,0,0,0,0,0,0,0,1.7,0,0,0,0,0.92,0,0,0,0,0,0,0.19,0.09,0.48,-0.1
"ENST00000436862",0.73,1.66,1.06,0.24,0.4,1.34,0.53,2.47,1.57,1.49,0.52,0.55,0,0.16,0.42,0.96,0.34,0.83,1.44,0.2,1.11,0.54,0.49,-0.57
"ENST00000436886",0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0.11,0,0,0.02,0.01,0.47,-0.01
"ENST00000436923",0.09,0,0,0.54,0.66,0,0.57,0,0,0,0.25,0.47,0,0,0,0,0,0.03,0.03,0,0.21,0.08,0.38,-0.13
"ENST00000436962",0,0,0,1.49,0,0,0,0.56,0,0,0,0,0,0,0,0.56,0,0.29,0,0.17,0.23,0.1,0.45,-0.13
"ENST00000437007",0,0,0.11,0,0.04,0,0,0.15,0.04,0,0,0,0,0,0,0.04,0,0.11,0,0,0.04,0.01,0.4,-0.02
"ENST00000437013",0,0,0.23,0,0.11,0,0,0,0,0.21,0,0,0,0.19,0,0,0,0,0,0,0.04,0.02,0.49,-0.02
"ENST00000437075",0.64,0,0.64,1.15,0,0.65,0.23,0,0.74,0,0,0,0.42,0.49,0.56,0,0,0,0.35,0.31,0.45,0.21,0.47,-0.24
"ENST00000437106",0,0.06,0,0,0,0,0,0.16,0,0,0,0,0,0.11,0,0,0,0,0,0,0.02,0.01,0.43,-0.01
"ENST00000437188",0,0,0.1,0,0,0,0,0.1,0,0,0.09,0,0,0,0,0,0,0,0,0,0.02,0.01,0.42,-0.01
"ENST00000437255",0.16,0.02,0,0,0.02,0,0,0,0,0.03,0,0,0.01,0.08,0,0,0,0,0,0,0.02,0.01,0.42,-0.01
"ENST00000437365",0,0,0.04,0,0,0,0,0.03,0,0,0,0,0,0.03,0,0,0,0,0,0,0.01,0,0.4,0
"ENST00000437438",0.1,0,0.28,0.94,0,0.27,0,0.48,0,0,0.67,0.11,0,0.22,0,0,0,0,0,0,0.23,0.1,0.44,-0.13
"ENST00000437477",1.09,0.85,1.07,1.33,0.9,0,0.69,0,0.86,0,0.96,0.86,0.1,0.29,0,0,0,0,0.4,0.97,0.76,0.36,0.48,-0.4
"ENST00000437500",0,0,0,1.34,0.33,0.56,0,0,0.27,0,0,0.54,0,0,0,0.29,0,0.25,0,0,0.28,0.11,0.39,-0.17
"ENST00000437523",0.94,1.06,1.07,9.9,3.07,1.04,0,1.09,0,0,0.99,0,5.9,0,0,0.98,0,0,0,0,2.02,0.79,0.39,-1.23
"ENST00000437572",0,0,0,0,0,0.22,0.41,0.23,0,0,0.41,0,0,0,0,0,0,0,0,0,0.1,0.04,0.43,-0.05
"ENST00000437630",0.73,0.8,2.04,0,0,0.88,2,0.28,0.57,2.64,0.3,0,1.48,0.29,0.66,0,0.58,0,0,0.69,0.81,0.4,0.49,-0.41
"ENST00000437690",0,0.94,0,0,0,0,0,0,0.89,0,0.87,0,0,0,0,0,0,0,0,0,0.2,0.09,0.43,-0.12
"ENST00000437738",0,0,0,0,0.58,0,0,0.4,0,0,0,0,0,0,0,0,0,0.45,0,0,0.11,0.05,0.42,-0.06
"ENST00000437836",0.35,1.48,1.52,2.63,0,0,1.94,0.4,0.79,0.53,0,0,1.47,0.78,0,1.07,1.01,0,0,0,1.01,0.43,0.43,-0.58
"ENST00000437844",0,1.33,0.38,2.24,0.91,0,0,0,1.46,0.19,0.49,0.67,0.72,0,0,0,0.62,0,0,0.32,0.7,0.28,0.4,-0.42
"ENST00000437920",0.11,0,0,0,0.15,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0.03,0.01,0.39,-0.02
"ENST00000437930",0.67,0.58,1.22,1.56,0.29,1.15,0.38,0.64,0.95,0.42,0.24,0.32,0.27,0.31,0.1,1.18,0.2,0.23,0.44,0.35,0.83,0.36,0.44,-0.46
"ENST00000437995",0.15,0.17,0.82,0,1.16,1.48,0.4,0.42,0,0,0.47,0,0.6,0.29,0.51,0,0,0.48,0,0,0.51,0.23,0.46,-0.28
"ENST00000437999",5.03,0,0.65,1.33,1.68,0,0.8,1.07,2.73,2.33,0.38,0.8,0,0.27,0,0.76,0.43,2.32,0,0.92,1.48,0.59,0.4,-0.89
"ENST00000438020",0,0.36,0.96,3.25,3.28,0.34,4.47,0,1.08,3.19,0,0,0.37,0.3,0.61,0,3.22,0,2.29,0.7,1.53,0.75,0.49,-0.78
"ENST00000438047",0.04,0.04,0,0.06,0,0.11,0.07,0.07,0.06,0,0.02,0,0.02,0.02,0,0.06,0,0,0.05,0.06,0.05,0.02,0.47,-0.03
"ENST00000438149",1.9,0.24,0,0.31,1.22,0,0.77,0.24,0,0.31,0.18,0,0,1.05,0,0.75,0,0.47,0,0,0.52,0.25,0.47,-0.28
"ENST00000438158",43.91,18.09,76.18,38.97,43.53,15.2,108.33,31.97,28.04,44.72,12.93,9.61,14.84,7.52,31.77,8.57,15.31,27.96,7.79,54.55,44.91,19.09,0.42,-25.83
"ENST00000438162",1.85,0.29,0,1.91,0.37,1.08,0.59,4.06,2.99,0,1.46,0.92,0.78,0,0,0,0.51,0.52,0.75,0.62,1.46,0.55,0.38,-0.9
"ENST00000438195",5.71,0,0,3.36,1.03,0,6.94,0,2.06,8.92,0,0.99,3.01,0,2.78,0,0,1.13,0,2.24,2.12,1.01,0.48,-1.11
"ENST00000438210",0,0.12,0.27,0,0.16,0.46,0.11,0.23,0.33,0.33,0.11,0.11,0,0,0.32,0,0,0.24,0,0,0.19,0.08,0.42,-0.11
"ENST00000438240",0.11,0,0,0.35,0.15,0,0.14,0,0.43,0.29,0,0,0,0,0,0,0.12,0,0.42,0,0.13,0.05,0.42,-0.08
"ENST00000438241",2.73,2,0,5.2,0,1.19,6.57,1.81,4.37,3.96,1.76,1.04,0.39,0,0.61,2.55,1.98,0.88,0,1.41,2.65,1.06,0.4,-1.59
"ENST00000438324",0,0,0.22,0.88,0,2.09,0,0,0,0,1.37,0,0,0,0,0,0,0.14,0,0,0.35,0.15,0.43,-0.2
"ENST00000438382",0.08,0,0,0,0,0,0.26,0.24,0,0.22,0,0,0.08,0.08,0,0,0,0,0,0.15,0.06,0.03,0.48,-0.03
"ENST00000438475",0.16,0.05,0.13,0,0,0,0.5,0,0,0,0.02,0,0.05,0,0,0,0.1,0,0.2,0,0.09,0.04,0.39,-0.06
"ENST00000438479",0,0.53,0,0.46,0,0,0.08,0,0.16,0,0,0,0,0,0.08,0.53,0,0,0,0,0.14,0.06,0.45,-0.07
"ENST00000438543",0.28,0.31,0,2.06,0.57,1.85,0,0.46,0.54,0,0.63,0,0.63,0.13,0.3,0.29,0.28,0.22,0,0.43,0.67,0.29,0.43,-0.38
"ENST00000438570",0,0,0,0,0,0.09,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.01,0,0.44,-0.01
"ENST00000438616",0,0,0.08,0,0,0.21,0,0.07,0,0,0,0,0,0,0,0,0,0,0.07,0.08,0.04,0.02,0.38,-0.03
"ENST00000438639",0,0,0,0,0,0.35,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0.04,0.02,0.42,-0.02
"ENST00000438669",0,0.04,0.53,0,0,0.25,0.46,0.32,0.65,0,0.33,0.02,0.2,0,0.03,0,0,0.03,0.43,0.19,0.25,0.12,0.49,-0.13
"ENST00000438717",0,0,0,0,0,0,0.34,0.43,0,0,0,0,0,0,0,0.36,0,0,0,0,0.09,0.04,0.42,-0.05
"ENST00000438754",1.33,0,0.45,0,0,0,0,0.39,0,0,0.17,0,0,0,0,0,0,0,0,0.82,0.24,0.1,0.41,-0.14
"ENST00000438761",0,0,0,0,0.52,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0.06,0.03,0.48,-0.03
"ENST00000438904",0.25,0,0,0,0,0,0,0,0.14,0.14,0,0,0,0,0,0,0,0,0.16,0,0.04,0.02,0.38,-0.03
"ENST00000438969",0.19,0.22,0.26,0,0.33,0,0.19,0.64,0,0,0,0,0.2,0,0.39,0,0,0.22,0,0,0.21,0.08,0.4,-0.12
"ENST00000439028",0.22,0.58,0,0,0,0.53,0,0.34,0.32,0,0,0,0,0,0,0.74,0,0.22,0,0,0.22,0.1,0.43,-0.13
"ENST00000439031",0,0,0.05,10.51,7.52,0.62,8.09,12.12,12.17,0,14.44,0,0,0,9.27,0,1.46,0,0,2.51,5.68,2.77,0.49,-2.91
"ENST00000439058",0,0,0.17,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.04,0.02,0.49,-0.02
"ENST00000439076",0,0,0,0,0,0,0,0,0.61,0,0,0.31,0,0,0,0,0,0,0,0,0.07,0.03,0.47,-0.04
"ENST00000439083",7.25,15.73,13.51,9.9,6.61,19.43,6.6,18.48,11.2,6.84,5.32,6.4,2.98,3.41,4.41,8.8,6.23,6.68,7.28,4.23,12.08,5.58,0.46,-6.5
"ENST00000439084",0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0.11,0.04,0.39,-0.06
"ENST00000439173",0.05,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.01,0,0.42,-0.01
"ENST00000439221",4.66,0.71,2.32,1.99,0.2,2.36,3.64,1.46,3.68,1.85,2.28,0,0.33,1.85,1.31,1.11,0.25,0.37,1.68,0.5,2.33,0.97,0.41,-1.37
"ENST00000439229",0.1,0,0,0,0,0.11,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.02,0.01,0.44,-0.01
"ENST00000439275",2.84,0.82,1.37,1.79,1.06,0.94,7.24,0,0.43,0.37,0.45,0.92,0.85,0,0,0,1.57,1.36,1.3,0.48,1.83,0.69,0.38,-1.14
"ENST00000439346",2.02,1.19,0,0,0.72,0.23,0,0,0.5,0,0,0,0.71,0,0,0,0,1.21,0.44,0,0.52,0.24,0.45,-0.28
"ENST00000439370",0,0,0,0,0.18,0,0,0,0.72,0,0,0,0,0,0,0.41,0,0,0,0,0.1,0.04,0.41,-0.06
"ENST00000439563",0,1.13,1.21,0,6.09,0.48,0,0.4,0,0,0,0,1.38,0,0,0,0,2.07,0,0.77,1.03,0.42,0.41,-0.61
"ENST00000439615",0,0,0.87,2.22,0.5,1.05,0,0.3,0,0,0.33,1.25,0.34,0,0.62,0,0,0,0,0,0.55,0.25,0.46,-0.3
"ENST00000439627",0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.14,0,0,0,0.08,0.03,0.39,-0.05
"ENST00000439628",0,5.25,1.75,1.3,5.63,3.99,2.09,1.48,0,0,0.18,1.8,0.51,1.35,4.7,0.57,0,0,0,0,2.39,0.91,0.38,-1.48
"ENST00000439671",0,0,0.09,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0.09,0.02,0.01,0.47,-0.01
"ENST00000439681",0,0,0.16,0,0.25,0,0,0,0.66,0,0.32,0,0,0,0,0,0,0.16,0,0,0.12,0.05,0.41,-0.07
"ENST00000439705",0,0,0.16,0.5,0.12,0,0.34,0.22,0.12,0,0,0.43,0,0.37,0,0,0,0,0,0,0.16,0.08,0.49,-0.08
"ENST00000439713",0,1.2,3.23,0,11.53,0,4.68,1.55,0,0,3.78,0,0,0,0,0,0.43,3.25,0,4.62,2.47,1.21,0.49,-1.26
"ENST00000439722",0,0,0,3.54,0,0,0,0.98,0,0,0.46,0.47,0.79,0,0,0,0,0,0,0.23,0.5,0.19,0.39,-0.31
"ENST00000439759",0,0,0,0,0,0,0.51,0,0,0,0,0.09,0,0,0,0,0,0.09,0,0.09,0.06,0.03,0.49,-0.03
"ENST00000439796",3.77,10.27,7.03,10.74,21.29,6.26,12.54,0.76,3.81,6.33,0.34,7.55,5.48,9.63,12.04,0.35,0.36,0,2.25,2.35,8.5,4.04,0.48,-4.46
"ENST00000439812",0,0.29,0,0.3,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0.07,0.03,0.42,-0.04
"ENST00000439883",0,0,1.14,0,0.22,0,0.61,0,1.17,0,0,0,0,0,0,0.79,0.55,0,0,0.18,0.35,0.15,0.44,-0.2
"ENST00000440022",0,0.33,0.27,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0.15,0,0.07,0.03,0.43,-0.04
"ENST00000440038",0.17,0,0.21,0,0.42,0.13,0.19,1.19,0,0.36,0,0.74,0.19,0,0,0,0,0,0,0.16,0.26,0.11,0.43,-0.15
"ENST00000440224",0,1.79,0,0,0,1.31,0,0,0,0,0,0,1.52,0,0,0,0,0,0,0,0.34,0.15,0.44,-0.19
"ENST00000440225",2.29,0.74,0.2,0.19,0.46,0,0,0.06,0,0,0.36,0,0.57,0.38,0,0,0,0.39,0,0,0.44,0.17,0.39,-0.27
"ENST00000440274",0,0,0.46,0,5.93,0,0.48,0,0,0,0,0.51,0,0,0,0.41,0.83,0,0,1.95,0.76,0.37,0.49,-0.39
"ENST00000440315",0,0,0.18,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0.02,0.01,0.41,-0.01
"ENST00000440381",0.18,0.98,0.77,1.43,1.43,0,0.15,0.33,0.86,0.98,0.65,0,0.15,0.54,0,0,0.16,0.35,0.45,0.34,0.68,0.26,0.39,-0.42
"ENST00000440435",0,0,0,0,0.48,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0.25,0.05,0.02,0.47,-0.03
"ENST00000440443",1.35,0,2.29,0.04,1.2,0.39,0.08,0,1.48,0,0.85,0.29,0.19,1.3,0.31,0,0,0,0,0.2,0.76,0.31,0.41,-0.45
"ENST00000440498",0,0.29,0.17,0,2.82,0,0,0,0,0.4,0.27,0.14,0.13,0,0.92,0,0,0.14,0,0,0.36,0.16,0.44,-0.2
"ENST00000440501",0.08,0,0.71,0,0.14,0.48,0.83,0.15,0.24,0,0,0,0.39,0,0.15,0,0,0.26,0.27,0.13,0.29,0.12,0.41,-0.17
"ENST00000440556",0,0.04,0.14,0,0.07,0.03,0.03,0,0,0,0,0.03,0,0,0.13,0,0,0,0,0,0.04,0.02,0.48,-0.02
"ENST00000440581",0,0,0.13,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0.01,0.01,0.43,-0.01
"ENST00000440625",0,0.81,1.29,0.62,0.93,0.39,1.6,0.27,1.34,0,0,0,0,1.29,0,0.76,0.6,0,0.4,0.83,0.81,0.39,0.48,-0.42
"ENST00000440656",0,0.25,1.5,0,0,0,0.22,0,0.48,0,0,0.73,0,0,0.22,0,0,0,0,0.32,0.27,0.13,0.47,-0.15
"ENST00000440696",0.19,0.31,0.44,0,0.77,0,1.05,0.1,0.79,0,0.1,0,0.49,0,0.29,0.52,0,0,0.3,0,0.41,0.17,0.42,-0.24
"ENST00000440714",0,2.33,0,2.42,4.17,2.29,0,0,0,0,3.35,0,0,0,0,0,0,2.4,0,0,1.24,0.58,0.46,-0.67
"ENST00000440731",0,0,0,0.61,0,0,0.52,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0.13,0.06,0.45,-0.07
"ENST00000440796",0,0,0.28,0,0,0,0,1.07,0,0,0.16,0,0.19,0,0,0,0,0.23,0,0,0.15,0.06,0.39,-0.09
"ENST00000440838",59.82,1.06,1.24,0,0.66,0,0,2.12,0,0,1.19,0,1.99,0.94,21.31,1.18,4.97,0,0,0.34,7.21,3.19,0.44,-4.02
"ENST00000440886",0,0.12,0.07,0,0.01,0.17,0.07,0.19,0.23,0.04,0.08,0.02,0.02,0.05,0,0.08,0.06,0.13,0.02,0,0.1,0.05,0.48,-0.05
"ENST00000440955",0.19,0.03,0.03,0.21,0.16,0,0.33,0.22,0.12,0.47,0,0.1,0,0,0.16,0.1,0,0,0.09,0.12,0.14,0.06,0.4,-0.09
"ENST00000440985",0,0,1.21,1.76,0.7,0,1.16,0.05,0,0,0.67,0,0.48,0,0,0.74,0.76,0,0,0,0.54,0.27,0.49,-0.28
"ENST00000440993",0.07,0,0,0,0.25,0.3,0.25,0.15,0,0,0,0,0,0,0.2,0,0.16,0,0,0.17,0.11,0.05,0.46,-0.06
"ENST00000441008",0.08,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.13,0,0.03,0.01,0.41,-0.02
"ENST00000441013",0,0,0.11,0,0.06,0,0,0.28,0,0,0,0,0,0,0,0.06,0,0.17,0,0,0.05,0.02,0.46,-0.03
"ENST00000441085",0,0.77,0,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,0.26,0.11,0.41,-0.15
"ENST00000441143",0,1.03,0.23,0,0,0,0.27,0,0.79,0,0,0.46,0,0,0,0,0,0,0.52,0,0.26,0.1,0.38,-0.16
"ENST00000441144",0,0,0,0,0.04,0.12,0,0,0.05,0,0,0.03,0,0,0,0.07,0,0,0,0,0.02,0.01,0.44,-0.01
"ENST00000441199",0.16,0.19,0.14,1.35,0.27,0.95,0.14,0,0,0,0.58,0,0.31,0.27,0,0,0.21,0,0,0.14,0.35,0.15,0.43,-0.2
"ENST00000441239",0.22,0.53,0,0.55,0,0.22,0.23,0,0,0.18,0.16,0,0,0,0,0.16,0,0.33,0.26,0,0.19,0.09,0.47,-0.1
"ENST00000441282",0,0,0.06,0.06,0.06,0,0,0.05,0,0.05,0.05,0,0,0,0,0,0.05,0,0,0,0.03,0.01,0.42,-0.01
"ENST00000441298",0.64,2.06,0,0,0,0.76,0.22,0,0.65,0.65,0,0.5,0,0.23,0,0,0.64,0.55,0.28,0,0.48,0.22,0.46,-0.26
"ENST00000441343",0,0,0.11,0,0,0,0,0,0.22,0.04,0,0,0,0,0,0,0,0,0.14,0,0.04,0.01,0.39,-0.02
"ENST00000441358",0,0.47,0,0.16,0.71,0,0,0,0,0,0,0.14,0,0,0.4,0,0,0,0,0,0.15,0.05,0.37,-0.09
"ENST00000441404",0,0.17,0,0,0.1,0,0.07,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0.04,0.02,0.42,-0.02
"ENST00000441416",0,0,0,0,0.64,0,0.13,0,0.27,0,0.27,0.14,0.13,0,0,0,0,0,0,0,0.12,0.05,0.47,-0.06
"ENST00000441476",0,0,0,0,0,0,0.69,0,1.27,0.22,0,0.58,0,0,0,0,0,0.39,0,0,0.22,0.1,0.44,-0.12
"ENST00000441532",0,0,1.93,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0.82,0,0.86,1.05,0.56,0.27,0.49,-0.28
"ENST00000441679",0,0,0,0,0,0.69,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0.08,0.04,0.49,-0.04
"ENST00000441746",0,0,0,0,4.8,0,2.14,0,0,0,1.05,0,0,0.99,0,0,1.02,0,0,0,0.77,0.31,0.4,-0.46
"ENST00000441749",0,0,0,0,0.51,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0.06,0.03,0.49,-0.03
"ENST00000441772",0,0,0,0,0,0,0,0,0.1,0.05,0,0,0,0,0,0,0,0.05,0,0,0.01,0.01,0.46,-0.01
